id,filename,url,desc,createTime,downloadTime,author,collectCount,commentCount,diggCount,playCount,shareCount,correctedUrl,days_since_posted,virality,virality_log,frame_rate,duration,total_frames,height,width,is_viral,virality_score
7329271455240228139,cadensunila_7329271455240228139.mp4,https://www.tiktok.com/@buckxvi/video/7344621995654565166,Even after a devastating playoff loss last week. Jordan Love is still out here living his best life by partying (Instagram/no.720mke) #fyp #foryou #nfl #nflfootball #nfitiktok #NFLPlayoffs #packers #gopackgo #greenbaypackers #packersnation #packersfan #wisconsin #milwaukee #nfcnorth #bears #beardown #lions #onepride #greenbay #club #jordanlove ,2024-01-28 21:57:00,2024-04-17 00:33:49.732789,cadensunila,1399,274,46000,580500,1057,https://www.tiktok.com/@cadensunila/video/7329271455240228139,90.14101603405092,-0.7054322222869827,-1.2222461573340893,30.0,7.066667,212,1196,720,0,0.5718799293601382
7328049993212759326,cj2kpost_7328049993212759326.mp4,https://www.tiktok.com/@pascoevb/video/7327633965173542145,lowkey forgot abt him || #goldentate #nfl #nflnostalgia #dhopszn ,2024-01-25 14:56:49,2024-04-17 00:33:52.333665,cj2kpost,1743,171,16300,134700,47,https://www.tiktok.com/@cj2kpost/video/7328049993212759326,93.4328100155324,-0.7877020353717825,-1.5497644975623257,31.33501259445844,19.85,622,1024,576,0,0.48743212606647174
7337060201868053790,herbie.cc_7337060201868053790.mp4,https://www.tiktok.com/@rwe/video/7349562757626252586,Steelers and Ravens with running QB’s? #herbie #nflfootball #nfl #nfledits #pittsburghsteelers #steelersfootball #steelers #justinfields #najeeharris #georgepickens ,2024-02-18 21:41:24,2024-04-17 00:33:54.025365,herbie.cc,3622,746,40600,559900,148,https://www.tiktok.com/@herbie.cc/video/7337060201868053790,69.15184936738426,-0.3794158198794298,-0.4770940185583624,30.0,17.766667,533,576,576,0,0.5577766398361735
7331082483804441887,nflonfox_7331082483804441887.mp4,https://www.tiktok.com/@jamore.love/video/7351912810236136750,The pain on Richard Sherman’s face 😮‍💨 #NFL #superbowlLVIII #throwback #patriots #seahawks #classic #NFLPlayoffs ,2024-02-02 19:05:08,2024-04-17 00:33:55.722250,nflonfox,5644,651,74300,1200000,305,https://www.tiktok.com/@nflonfox/video/7331082483804441887,85.26036788590278,-0.5993263747876031,-0.9146080852872778,29.97,23.990657,719,1024,576,0,0.593728494995349
7341503868909391147,kiwiidadon_7341503868909391147.mp4,https://www.tiktok.com/@official_quino/video/7341180482995932422,she always get in the camera😭,2024-03-01 21:05:01,2024-04-17 00:34:12.122495,kiwiidadon,11700,523,152800,833000,192,https://www.tiktok.com/@kiwiidadon/video/7341503868909391147,57.17711557108797,-0.1372236653114737,-0.1475997933452439,30.0,8.766667,263,1024,576,0,0.5986261862747214
7331109668166585643,thecourtneyc_7331109668166585643.mp4,https://www.tiktok.com/@warriorscentral14/video/7344378149787946282,Feeling real Tia Kemp when I get that call #tiakemp #eatinghibachi ,2024-02-02 20:50:19,2024-04-17 00:34:17.427076,thecourtneyc,490,61,18600,209700,261,https://www.tiktok.com/@thecourtneyc/video/7331109668166585643,85.1873239044213,-0.6544072229361109,-1.0624941419700331,30.0,5.466667,164,1024,576,0,0.5079391610841675
7328524728837082410,itss.zaay_7328524728837082410.mp4,https://www.tiktok.com/@kirkiimad/video/7326664226875985158,we play all day everyday 😂🫶🏼 #fyp #fypシ #foryou #zaybae #lilnaenae  #jaydacheaves #jaydawayda #loyal #jaydaandloyal ,2024-01-26 21:39:23,2024-04-17 00:34:19.229606,itss.zaay,10200,161,72500,645900,130,https://www.tiktok.com/@itss.zaay/video/7328524728837082410,92.15324983034722,-0.728508095336928,-1.3038229571316091,30.0,10.666667,320,1024,576,0,0.5648474292367726
7339681982806232362,tour_1_7339681982806232362.mp4,https://www.tiktok.com/@73utica/video/7341439391283498286,Not any more 😂🧡7️⃣,2024-02-25 23:15:07,2024-04-17 00:34:20.530326,tour_1,1206,119,35100,342500,179,https://www.tiktok.com/@tour_1/video/7339681982806232362,62.08676834886575,-0.2801249007799011,-0.3286775553256885,30.0,15.0,450,1024,576,0,0.5346081809091585
7342701475572813086,flyest_editor2_7342701475572813086.mp4,https://www.tiktok.com/@liltazvert/video/7331477903462386986,I love the way he stepped in front of her👏🏾 #blacklove #fupシ #viralvideo #4 #trending #goals #xyzbca #explor #explore ,2024-03-05 02:32:29,2024-04-17 00:34:21.872445,flyest_editor2,19000,458,171000,1500000,2770,https://www.tiktok.com/@flyest_editor2/video/7342701475572813086,53.94970816368056,-0.0484177155533675,-0.0496291173232706,42.24489795918368,8.166667,345,1024,576,0,0.6349806257800701
7338602266519211306,montezwilson_7338602266519211306.mp4,https://www.tiktok.com/@sportstrivia6/video/7332245706960276778,Lmk which fit you like the most🎈🌟@NovaMEN by @FashionNova 🫨,2024-02-23 01:25:12,2024-04-17 00:34:23.276242,montezwilson,6749,581,71100,861300,247,https://www.tiktok.com/@montezwilson/video/7338602266519211306,64.99643270071759,-0.2926809088880835,-0.3462733837705732,30.0,22.866667,686,1024,576,0,0.5832779178772619
7344519081808252202,thezaeway_7344519081808252202.mp4,https://www.tiktok.com/@overtime7/video/7323754053245160747,#duet with @mai #fyp Lets Not 😂 #maimai #onthisday #tiktok #Trending #viralvideo #viral #fypシ #zaeway ,2024-03-10 00:05:32,2024-04-17 00:34:25.522488,thezaeway,2386,70,28700,291000,14,https://www.tiktok.com/@thezaeway/video/7344519081808252202,49.05175677479167,-0.0801597905165729,-0.0835553093681982,30.0,8.066667,242,1024,576,0,0.5025857855160383
7340283655052397866,crown.naija_7340283655052397866.mp4,https://www.tiktok.com/@shelbyacat/video/7343129899856678145,How do he know what $800 is ? 😂 #queennaija #crownnaija #explorepage #queenandclarence #queenandlegend #legend #celebrities #askingformoney #kidsoftiktok #fypシ #foryoupage #relatable #funnymoments ,2024-02-27 14:10:34,2024-04-17 00:34:26.872744,crown.naija,5916,936,137900,1400000,478,https://www.tiktok.com/@crown.naija/video/7340283655052397866,60.46492807108797,-0.1746740276709811,-0.191976852711439,30.099009900990097,5.05,152,960,540,0,0.6179759503521607
7341911880367164714,yonaroyale_7341911880367164714.mp4,https://www.tiktok.com/@xavier61__/video/7349275594405809450,She literally was otp with her in this video😂😂😂they so messy. ,2024-03-02 23:28:17,2024-04-17 00:34:28.472599,yonaroyale,15000,337,161200,837100,3590,https://www.tiktok.com/@yonaroyale/video/7341911880367164714,56.077624830347226,-0.1033209033704039,-0.1090572327382553,30.0,6.733333,202,1024,576,0,0.621622786601496
7329084029360295176,nodyan1_7329084029360295176.mp4,https://www.tiktok.com/@cravityofficial/video/7339077565035957505,#меллстрой #fyp #мем #пов #школа #мелстрой,2024-01-28 09:49:31,2024-04-17 00:34:40.073757,nodyan1,75900,5223,536600,4800000,32200,https://www.tiktok.com/@nodyan1/video/7329084029360295176,90.64621279331018,-0.2299757256296624,-0.2613332394750322,60.0,34.533333,2072,1024,576,1,0.7221342252202283
7339154253312724255,cool_maks_7339154253312724255.mp4,https://www.tiktok.com/@dareeldwight12/video/7327975938908491054,#coolmaks ,2024-02-24 13:08:16,2024-04-17 00:34:46.074603,cool_maks,4038,653,46800,908800,2091,https://www.tiktok.com/@cool_maks/video/7339154253312724255,63.508191959976855,-0.2699568207916624,-0.3146515969885065,30.0,7.0,210,1024,576,0,0.5924893081685623
7336962137975262471,twitch.funny.videos_7336962137975262471.mp4,https://www.tiktok.com/@zaharaforeva/video/7354681581786664197,twitch:Dmitry_lixxx  #ликс #дмитрийликс #lixxx #dmitrylixxx #ликстут #fyp #fypシ #кс #cs #cs2 #кс2 #donk #teamspirit #s1mple #navi ,2024-02-18 15:20:22,2024-04-17 00:34:47.473751,twitch.funny.videos,18900,1987,188000,2600000,5583,https://www.tiktok.com/@twitch.funny.videos/video/7336962137975262471,69.41645584886575,-0.2321947998436396,-0.2642192236376973,60.0,8.25,495,1024,576,1,0.6633408881098922
7340340703131684101,karaigg_7340340703131684101.mp4,https://www.tiktok.com/@blindeyesports/video/7346307259959381291,#мем #ржака #смешно #рек #посхалко #fyp #rge #on #пасхалко ,2024-02-27 17:50:54,2024-04-17 00:34:54.824832,karaigg,13700,3401,104300,1200000,5781,https://www.tiktok.com/@karaigg/video/7340340703131684101,60.31191881182871,-0.1582150355003483,-0.1722306839365024,30.0,7.633333,229,1024,576,1,0.6361547270684654
7345974429668756778,californiabreezeofficial_7345974429668756778.mp4,https://www.tiktok.com/@lucasivkovic/video/7341707690814606593,@mrr.Questions in our “ĆBØ ŁŸFËSTŸŁË” BLACK SWEATSUIT 🖤 -03/29 1PM EST!! -SIGN UP FOR OUR SMS LIST FOR EARLY ACCESS & DISCOUNTS “LINK IN BIO” #fashiontiktok #StreetFashion #clothingbrandsupport #clothing #fashioninspo #clothingbrand #xybca #fashion #streetwear #californiabreeze #outfitinspo #fashioninfluencer #influencer #sweatsuit #ootd #fyp ,2024-03-13 22:13:07,2024-04-17 00:34:56.024950,californiabreezeofficial,10800,1947,98900,1600000,24900,https://www.tiktok.com/@californiabreezeofficial/video/7345974429668756778,45.12982390442129,0.1617092664545699,0.1498924261384909,60.0,10.05,603,1024,576,1,0.6496592630572812
7351004554172878123,vladikshawtyy_7351004554172878123.mp4,https://www.tiktok.com/@cowphobia86/video/7354490672264629546,Отмечай его! #тихоня #школа #обж #мем #fyp #fypシ #рек #рекомендации #shadestroy,2024-03-27 13:10:00,2024-04-17 00:34:58.724825,vladikshawtyy,3357,206,29300,494500,3046,https://www.tiktok.com/@vladikshawtyy/video/7351004554172878123,31.506988256273143,0.2154294808848262,0.1950974965421276,30.0,6.533333,196,1024,576,0,0.5645273622064382
7353938084901408006,16.zake_7353938084901408006.mp4,https://www.tiktok.com/@unreal_xortzy/video/7340162734534823169,Инстага тіркеліп кетші родной:16.zake #рек ,2024-04-04 09:15:42,2024-04-17 00:35:00.825008,16.zake,7058,946,106000,1300000,2382,https://www.tiktok.com/@16.zake/video/7353938084901408006,23.66969658960648,0.3958960718318622,0.3335365544570104,30.0,13.2,396,1024,576,1,0.6233092678347638
7357824443776765190,paraisolunar25_7357824443776765190.mp4,https://www.tiktok.com/@timoorreless/video/7342339693536709931,🎶| Diamantes • Siddhartha.💖💎 @Iamsiddhartha #Diamantes #Siddhartha #Naufrago #music ,2024-04-14 20:36:44,2024-04-17 00:35:12.730799,paraisolunar25,17,0,166,1430,1,https://www.tiktok.com/@paraisolunar25/video/7357824443776765190,13.196756774791666,0.4629958428879757,0.3804862805356424,30.0,29.066667,872,576,1030,0,0.22297177389718548
7357093786540854533,tinsfrannn_7357093786540854533.mp4,https://www.tiktok.com/@bugha/video/7327468563302763818,stay alive |-/ #joshdun #tylerjoseph #twentyonepilots #skeletonclique #zyxcba ,2024-04-12 21:21:25,2024-04-17 00:35:14.074786,tinsfrannn,19,0,181,1119,1,https://www.tiktok.com/@tinsfrannn/video/7357093786540854533,15.165726682199072,0.4320122102158155,0.3590805951891239,30.0,24.8,744,1024,576,0,0.21993714820599441
7358529368039230725,pedro.castaneda.guitar_7358529368039230725.mp4,https://www.tiktok.com/@leepotp_/video/7338404324608871685,Tributo a panda en junio de 2023 #guitar #fenderguitars #pxndx ,2024-04-16 18:12:12,2024-04-17 00:35:16.869635,pedro.castaneda.guitar,4,1,87,1575,0,https://www.tiktok.com/@pedro.castaneda.guitar/video/7358529368039230725,11.297127145162037,0.4928578206839594,0.4006922834020749,30.0,53.366667,1601,954,540,0,0.20767782549650715
7357210468886318342,yadmg98_7357210468886318342.mp4,https://www.tiktok.com/@rwe/video/7349987203730197802,#josemadero #auditorionacional @José Madero Vizcaíno ,2024-04-13 04:54:13,2024-04-17 00:35:19.276263,yadmg98,9,1,153,1237,3,https://www.tiktok.com/@yadmg98/video/7357210468886318342,14.85128223775463,0.4369649601428644,0.3625332227653993,23.472622478386167,7.644444,181,1024,576,0,0.22779292466799927
7357906264023698694,sireska.sam_7357906264023698694.mp4,https://www.tiktok.com/@kirkiimad/video/7358518104773020934,Una noche por la ciudad🌃#conce #concepcion #fyp #parati #drone #dronevideo #losbunkers,2024-04-15 01:54:44,2024-04-17 00:35:21.075705,sireska.sam,15,2,176,1962,15,https://www.tiktok.com/@sireska.sam/video/7357906264023698694,12.975923441458333,0.4665581543039177,0.3829182638171544,30.0,32.933333,988,576,1024,0,0.2547514784081387
7353847989988756741,heyitsnell_7353847989988756741.mp4,https://www.tiktok.com/@the_mighty_square/video/7331543031742467370,"Moderatto, te vamos a extrañar. #moderatto #adiosamigos #palaciodelosdeportes #gracias  #malditospecadores #fyp ",2024-04-04 03:26:04,2024-04-17 00:35:22.825005,heyitsnell,6,2,248,1886,3,https://www.tiktok.com/@heyitsnell/video/7353847989988756741,23.912497515532408,0.2944569192308642,0.258091239803111,30.0,23.9,717,1024,576,0,0.2508183499775058
7357472350775840005,angel_guzare_7357472350775840005.mp4,https://www.tiktok.com/@kydkota/video/7344914890609544490,Y es verdad 🌊 @Humbe #humbe #love #escenciatour #ocean #playa #humbers #fyp #music #mexico ,2024-04-13 21:50:26,2024-04-17 00:35:27.268019,angel_guzare,103,1,3721,13400,9,https://www.tiktok.com/@angel_guzare/video/7357472350775840005,14.14557621923611,0.4499387243368192,0.3715212964614874,30.580645161290324,12.916667,395,1024,576,0,0.36340306037202197
7357964352269405446,carmen.x029_7357964352269405446.mp4,https://www.tiktok.com/@jampikelets/video/7354490953626815760,#enjambre #vidaenelespejo #concierto #fyp ,2024-04-15 05:39:41,2024-04-17 00:35:29.174953,carmen.x029,45,0,969,7232,24,https://www.tiktok.com/@carmen.x029/video/7357964352269405446,12.819708163680556,0.4695310913865477,0.3849433644526361,54.26439232409382,46.9,2545,1024,576,0,0.3209773598417321
7356685053755198726,askr1973_7356685053755198726.mp4,https://www.tiktok.com/@orlandomagic/video/7333695357760703790,Justo en donde no sale el sol 😭🫃🏻 #fyp #edit #lyrics #zoe #meme #pelon ,2024-04-11 18:55:20,2024-04-17 00:35:31.525217,askr1973,209,21,1555,8252,64,https://www.tiktok.com/@askr1973/video/7356685053755198726,16.267173441458333,0.4158296116331336,0.3477156572636394,30.0,21.633333,649,576,576,0,0.3615732227400451
7326012236168695083,uskyw4lker_7326012236168695083.mp4,https://www.tiktok.com/@annacgillis/video/7342230767696694570,Makes zero sense 😭😭😭 #fyp #nonhooper #defense #crossover #nigtcat #ball,2024-01-20 03:09:37,2024-04-17 00:35:46.726754,uskyw4lker,66000,3859,946600,10400000,4755,https://www.tiktok.com/@uskyw4lker/video/7326012236168695083,98.92392112664352,-0.139891358555577,-0.1506965704522431,31.24,6.818182,213,1024,576,1,0.7346515946071374
7325909226973433118,thejordanjp_7325909226973433118.mp4,https://www.tiktok.com/@taliyaandgustavo/video/7337832789662010670,she too pretty to be fighting 😹 #fyp #relatable #funny #imnotplayin ,2024-01-19 20:29:46,2024-04-17 00:35:49.175207,thejordanjp,61100,5000,709600,2800000,14000,https://www.tiktok.com/@thejordanjp/video/7325909226973433118,99.20159473775465,-0.4294640618217374,-0.5611791174865586,30.0,8.3,249,1024,576,1,0.7105223170386555
7329331391496293662,parsonslocks_7329331391496293662.mp4,https://www.tiktok.com/@ririrealness/video/7340081804952554798,Bounced off his helmet 😹 #sanfrancisco49ers #49ers #detroitlions #lions #nfl #parsonslocks ,2024-01-29 01:49:39,2024-04-17 00:35:50.525221,parsonslocks,1433,558,48600,947400,318,https://www.tiktok.com/@parsonslocks/video/7329331391496293662,89.97945353405093,-0.6922894071462892,-1.1785955713327867,29.97,12.012012,360,576,576,0,0.5777979509247535
7332702909622422826,younest_playa_7332702909622422826.mp4,https://www.tiktok.com/@braydenholbert/video/7334543553621789995,nah fr #blowup? #fypシ ,2024-02-07 03:52:31,2024-04-17 00:35:53.075227,younest_playa,150300,3349,1300000,6300000,14000,https://www.tiktok.com/@younest_playa/video/7332702909622422826,80.89412945997685,0.2008761628575247,0.1830514260891514,30.0,6.4,192,1024,576,1,0.7399972956241418
7342542506225061162,cbssports_7342542506225061162.mp4,https://www.tiktok.com/@stickgod16/video/7338953583112555819,Who is Caleb Williams’ football 🐐?  #nfl #nflcombine #calebwilliams #tombrady ,2024-03-04 16:15:43,2024-04-17 00:35:54.225919,cbssports,309,328,10900,183800,344,https://www.tiktok.com/@cbssports/video/7342542506225061162,54.378018348865744,-0.1719448783882147,-0.1886755548177845,30.0,8.566667,257,1024,576,0,0.5042590253170283
7328326425021271338,karrahbooooo_7328326425021271338.mp4,https://www.tiktok.com/@vnaudi/video/7338025711032208642,@CAMO! @Dc2trill @Giovanna Ramos #fyp #glizzy #camo #karrahbooo #concreteboys #giovannaramos #glizzywarrior #glizzyguzzler #dc2trill #concretegirl ,2024-01-26 08:49:33,2024-04-17 00:35:56.527938,karrahbooooo,3971,734,115100,1600000,728,https://www.tiktok.com/@karrahbooooo/video/7328326425021271338,92.68785631182872,-0.68502171617651,-1.1552515827758805,29.97,9.843177,295,1024,576,0,0.6183828201060555
7328492332645354782,flyest_editor2_7328492332645354782.mp4,https://www.tiktok.com/@istent_theboyz/video/7330202262272249106,The way he stopped everything to check on her😩 #blacklove #trending #fyp #dwayneandwhitley #adifferentworld #fyp #fupシ #90s #fupシ ,2024-01-26 19:34:04,2024-04-17 00:35:58.225133,flyest_editor2,36300,439,343600,2100000,2358,https://www.tiktok.com/@flyest_editor2/video/7328492332645354782,92.2402752933102,-0.5630559985843347,-0.8279502353111706,30.170602409638555,12.462462,376,1024,576,0,0.6575583370877165
7330580287635705130,toreno2.0_7330580287635705130.mp4,https://www.tiktok.com/@jamore.love/video/7325616477803990318,#fypシ #viralvideo #relatable ,2024-02-01 10:35:45,2024-04-17 00:35:59.831311,toreno2.0,25100,1820,401300,2900000,5984,https://www.tiktok.com/@toreno2.0/video/7330580287635705130,86.6141063118287,-0.404625694362293,-0.518564986122205,30.0,10.166667,305,1024,576,1,0.6842660664983212
7342614853170892078,a_l_e_x_.o__7342614853170892078.mp4,https://www.tiktok.com/@silly.tees/video/7348709051796163842,Real ones know bout Janet Jackson… iykyk 😂 #Alexo #KendrickLamar #Drake #PoeticJustice #JanetJackson ,2024-03-04 20:56:20,2024-04-17 00:36:01.175294,a_l_e_x_.o_,45200,885,428300,2300000,2577,https://www.tiktok.com/@a_l_e_x_.o_/video/7342614853170892078,54.18314566368056,0.0799799636348085,0.0769424887740421,30.0,8.233333,247,1024,576,1,0.6697547804418229
7337535231437638958,mightbekaia_7337535231437638958.mp4,https://www.tiktok.com/@jampikelets/video/7354107061342407937,She shoulda kept it tbh #foryou #zyxbca #bcaxyz #latto #fypシ #viral ,2024-02-20 04:24:47,2024-04-17 00:36:02.325597,mightbekaia,44000,3789,817200,4100000,970,https://www.tiktok.com/@mightbekaia/video/7337535231437638958,67.87172205256945,0.0880211781676941,0.0843606134719657,30.0,6.7,201,1024,576,1,0.6982643724598515
7334288675909684526,kanyequotez_7334288675909684526.mp4,https://www.tiktok.com/@overtime7/video/7329950525758262559,Kanye trolled the crowd 👀 #kanyewest #kanye #donda #ye #kanyewestlover911 #kanyetok ,2024-02-11 10:28:18,2024-04-17 00:36:03.775194,kanyequotez,70600,2320,790000,6800000,8010,https://www.tiktok.com/@kanyequotez/video/7334288675909684526,76.61927992293982,0.0426467028944151,0.0417623869912571,30.0,12.066667,362,1024,576,1,0.7225986333088377
7339246313118108971,mysticfallstimberw0lves_7339246313118108971.mp4,https://www.tiktok.com/@joldoshovv_1/video/7358686724496608529,,2024-02-24 19:04:30,2024-04-17 00:36:33.575535,mysticfallstimberw0lves,109200,7769,1500000,8100000,11300,https://www.tiktok.com/@mysticfallstimberw0lves/video/7339246313118108971,63.2608077007176,0.6266718826754432,0.4865361377545775,30.0,5.4,162,1024,576,1,0.7519980327739341
7345201407923866926,taetaetoosaucy_7345201407923866926.mp4,https://www.tiktok.com/@luke.esser/video/7355980633090444550,#fyp #fypシ #fypシ゚viral #foryoupage #viral #foryou #trending #blowthisup ,2024-03-11 20:13:20,2024-04-17 00:36:45.525672,taetaetoosaucy,60400,4975,468500,3200000,51000,https://www.tiktok.com/@taetaetoosaucy/video/7345201407923866926,47.21300677479167,0.4525017283911072,0.3732873996854637,30.0,6.6,198,1024,576,1,0.71381525074997
7347516783156382981,heydan.c_7347516783156382981.mp4,https://www.tiktok.com/@medazelli/video/7338657218906148138,#fyp #foryou #foryoupage #relatable #viral #blowthisup #xyzbca ,2024-03-18 01:57:46,2024-04-17 00:36:46.875575,heydan.c,71500,108400,665600,5100000,67300,https://www.tiktok.com/@heydan.c/video/7347516783156382981,40.97381695997685,1.2721241544219626,0.8207151447980995,30.0,8.833333,265,1024,576,1,0.7527797480195334
7345190300618558766,idk.jocell_7345190300618558766.mp4,https://www.tiktok.com/@showtimexdc/video/7327767750485691694,I love him sm . ❤️‍🩹 ,2024-03-11 19:30:25,2024-04-17 00:36:48.525703,idk.jocell,25100,1090,126700,763100,9468,https://www.tiktok.com/@idk.jocell/video/7345190300618558766,47.242810015532406,0.0470192648144381,0.0459473317329115,29.97,7.874541,236,1024,576,0,0.6287539461088403
7355595425061047559,vljayden_7355595425061047559.mp4,https://www.tiktok.com/@maddi.bertels/video/7345187013571710239,Nahh fr💀#fyp #foryou ,2024-04-08 20:27:11,2024-04-17 00:36:50.125670,vljayden,1914,415,10300,72200,827,https://www.tiktok.com/@vljayden/video/7355595425061047559,19.20338871923611,0.3802810266975567,0.3222871209712484,60.0,8.166667,490,1024,576,0,0.4918977494919016
7334089155347254574,_tjconnect__7334089155347254574.mp4,https://www.tiktok.com/@victorvillalba292/video/7339654948185066758,That’s a true statement.. ,2024-02-10 21:32:10,2024-04-17 00:37:25.525819,_tjconnect_,3919,211,41900,457800,1522,https://www.tiktok.com/@_tjconnect_/video/7334089155347254574,77.1582614044213,-0.5049865601322805,-0.703170365534117,30.0,6.566667,197,1024,576,0,0.5660789319860002
7334492614953143583,aa.kane13_7334492614953143583.mp4,https://www.tiktok.com/@dailyfortniteogclips/video/7329644267046063406,Should have known #viral #foryou #fyp ,2024-02-11 23:38:02,2024-04-17 00:37:27.475818,aa.kane13,20600,1182,304600,3600000,11700,https://www.tiktok.com/@aa.kane13/video/7334492614953143583,76.0708539970139,-0.2372332291334787,-0.2708029682570063,29.834254143646408,6.033333,180,1024,576,1,0.6850337901363386
7330632470804614430,aa.kane13_7330632470804614430.mp4,https://www.tiktok.com/@goatmvpedits/video/7341356124324564229,Just the two of us #viral #trending #relationship #foryou ,2024-02-01 13:58:13,2024-04-17 00:37:29.775760,aa.kane13,2924,209,31300,429500,1689,https://www.tiktok.com/@aa.kane13/video/7330632470804614430,86.47350445997685,-0.6561253247110098,-1.0674780040083198,30.0,6.1,183,1024,576,0,0.5583974471894481
7335762773055409409,x__mental__health__x_7335762773055409409.mp4,https://www.tiktok.com/@ronbuno/video/7348122374182751534,#relationship #feelings #emotions #pain #truth #quotes #reallife #fyp #viral #mentalhealth #sad #fy #foryoupage #xyzbca #imissyou #iloveyou #couple #relatable #lovequotes #Love #Relationship #romantic ,2024-02-15 09:46:17,2024-04-17 00:37:31.075797,x__mental__health__x,1809,0,9486,128900,904,https://www.tiktok.com/@x__mental__health__x/video/7335762773055409409,72.64845816368056,-0.4610083298967436,-0.6180551625464438,30.0,10.066667,302,1024,576,0,0.46699132435590096
7336886821009362177,x__mental__health__x_7336886821009362177.mp4,https://www.tiktok.com/@sosianey/video/7329877080483613958,#relationship #feelings #emotions #pain #truth #quotes #reallife #fyp #viral #mentalhealth #sad #fy #foryoupage #xyzbca #imissyou #iloveyou #couple #relatable #lovequotes #Love #Relationship #romantic ,2024-02-18 10:28:12,2024-04-17 00:37:32.675774,x__mental__health__x,11600,0,69300,682100,5127,https://www.tiktok.com/@x__mental__health__x/video/7336886821009362177,69.61934936738426,-0.3544940794717893,-0.4377208967340775,30.0,10.066667,302,1024,576,0,0.5650313414963325
7334836816157166878,aa.kane13_7334836816157166878.mp4,https://www.tiktok.com/@ote/video/7334162793215692078,One day #relationship #viral #foryou #fyp ,2024-02-12 21:53:41,2024-04-17 00:37:35.175918,aa.kane13,6159,567,40300,488100,3175,https://www.tiktok.com/@aa.kane13/video/7334836816157166878,75.14331927479166,-0.464474130826323,-0.6245060818135728,30.0,6.1,183,1024,576,0,0.5783978695752552
7341508480769002770,soul.alchemy22_7341508480769002770.mp4,https://www.tiktok.com/@lukedavidson_/video/7342741713745759493,,2024-03-01 21:22:48,2024-04-17 00:37:37.575850,soul.alchemy22,4064,369,14900,252200,4537,https://www.tiktok.com/@soul.alchemy22/video/7341508480769002770,57.16476603405093,-0.1946671109740305,-0.2164995603018571,27.660194174757283,14.714286,407,1024,576,0,0.5405696878313847
7346004420477439234,xx..shes.here..xx_7346004420477439234.mp4,https://www.tiktok.com/@npc.zwan/video/7342621241561468162,🖤 ,2024-03-14 00:09:11,2024-04-17 00:37:40.925789,xx..shes.here..xx,5596,187,43900,470200,22800,https://www.tiktok.com/@xx..shes.here..xx/video/7346004420477439234,45.04922205256944,0.0885423158673544,0.0848394763317417,29.83606557377049,6.1,182,1024,576,0,0.5894552527207398
7327433539677556014,thatfatram_7327433539677556014.mp4,https://www.tiktok.com/@moefushigoru/video/7341860470057454890,#fyp ,2024-01-23 23:04:54,2024-04-17 00:37:43.575890,thatfatram,7676,1324,86000,935200,4966,https://www.tiktok.com/@thatfatram/video/7327433539677556014,95.09386325627317,-0.7347870541317677,-1.3272222063707948,30.0,16.2,486,1024,576,1,0.6193428482795825
7341166433008717099,joerauth__7341166433008717099.mp4,https://www.tiktok.com/@haslem.1k/video/7333471899902545195,Gotta accept reality #fyp #dad #girls #pov ,2024-02-29 23:15:18,2024-04-17 00:37:55.026163,joerauth_,50600,2727,816100,4100000,4919,https://www.tiktok.com/@joerauth_/video/7341166433008717099,58.08664103405093,0.2524245761626443,0.2250813335310487,29.97,68.635302,2057,1024,576,1,0.7097039837343393
7339323387983990059,tinassee_7339323387983990059.mp4,https://www.tiktok.com/@tu.voleibolista6/video/7353897523926338821,"all jails are different but these were some that I saw in different jails., depending the co too. there are more too. #tinasrecoverytok #recoveringaddict #addiction #jail #jailtok #jaillife ",2024-02-25 00:03:32,2024-04-17 00:38:00.026029,tinassee,3044,173,62600,581900,59,https://www.tiktok.com/@tinassee/video/7339323387983990059,63.05314566368056,-0.2769078514925251,-0.3242186119607546,30.0,64.366667,1931,1024,576,0,0.5530246415592615
7355308432259304747,bhaddiewest_7355308432259304747.mp4,https://www.tiktok.com/@2k.hsn/video/7326767130374851845,Slim so scary || #slim #rolliepollie #xyzcba #badvswild ,2024-04-08 01:53:37,2024-04-17 00:38:01.888419,bhaddiewest,58500,2106,617900,3700000,9726,https://www.tiktok.com/@bhaddiewest/video/7355308432259304747,19.97669890442129,0.7745305905838833,0.5735359319436426,23.98481973434535,26.35,632,1024,576,1,0.7048380215570853
7341627223327247646,latto777_7341627223327247646.mp4,https://www.tiktok.com/@flocktitans1/video/7327427528719748395,A sister date @Brooklyn Nikole ,2024-03-02 05:03:56,2024-04-17 00:38:03.376535,latto777,4125,295,144200,1700000,581,https://www.tiktok.com/@latto777/video/7341627223327247646,56.84453455256945,-0.1087670854731839,-0.1151494776737741,38.62891207153502,11.15,432,1024,576,0,0.6179179955229714
7345350127319551275,angela.danii_7345350127319551275.mp4,https://www.tiktok.com/@joeando/video/7350307379709349163,#fyp #foryoupage #viral ,2024-03-12 05:50:12,2024-04-17 00:38:07.376283,angela.danii,122800,8454,2400000,13200000,16000,https://www.tiktok.com/@angela.danii/video/7345350127319551275,46.81240492293981,1.4353294607215423,0.8900820495264142,30.0,10.0,300,1024,576,1,0.7771413558326714
